review,aspect,prep,your list,vlt5,Google,BigScience,Facebook,Bode
"Otimo hotel, com excelente localizacao e atendimento de primeira linha. O quarto tem uma cama de casal super confortavel, o banheiro bem limpo e um sistema de calefação bem eficiente (estamos em fevereiro, a -3 C). O pessoal da recepçao é bem atencioso e educado, contando inclusive com brasileiros em sua equipe. Mas o melhor sem duvida é a localizacão. Custo x beneficio indiscutivel. Pretendo retornar e certamente recomendo muito!","['atendimento', 'hotel', 'calefacao']",otimo hotel com excelente localizacao e atendimento de primeira linha o quarto tem uma cama de casal super confortavel o banheiro bem limpo e um sistema de calefacao bem eficiente estamos em fevereiro a 3 c o pessoal da recepcao e bem atencioso e educado contando inclusive com brasileiros em sua equipe mas o melhor sem duvida e a localizacao custo x beneficio indiscutivel pretendo retornar e certamente recomendo muito,"['hotel', 'localizacao', 'atendimento', 'quarto', 'cama', 'casal', 'calefacao', 'recepcao']","atendimento, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel qu","localizacao, atendimento, quarto, hotel, quarto, cama, banheira, tv, chuveiro, jantar, escada, internet, chuveiro, jantar, escada, quarto, hotel, quarto, luxo, aeroporto, travesseiro, estabelecimento, c"," ['cama', 'piscina', 'estacionamento', 'calefacao', 'parque', 'porteiro', 'toalha', 'tv', 'limpeza', 'banheira', 'padrao', 'rua', 'funcionarios', 'ducha', 'casal', 'almoco', 'instalacoes', 'tomada', 'cassino', 'luxo', 'aeroporto', 'travesseiro', 'estabelecimento', 'cidade', 'lojas', 'quarto', 'hotel', 'familia', 'atendimento', 'preco', 'conforto', 'localizacao', 'corredor', 'internet', 'tapete', 'chuveiro', 'jantar', 'escada', 'apartamento', 'gerente', 'farmacia', 'frigobar', 'colchao', 'servico', 'torneira', 'suite', 'pia', 'lavanderia', 'jardim', 'praia', 'telefone', 'cafeteira', 'cozinha', 'secador', 'rodoviaria', 'carpete', 'moveis', 'teatro', 'museu', 'garagem', 'shopping', 'praca', 'recepcao', 'horario', 'elevador']."," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," ilegal e não pode ser processada.
"
"Para quem quer ficar no hotel mais bem localizado em NY, este e o hotel. Bem na times square ele fica quase em frente a escada vermelha, os quartos sao enormes e muito confortável, nao contratei café da manha, mas em volta do hotel tem varias opções muito charmosas de breakfast.  Room Tip: Fiquei no lado esquerdo do hotel de frente pra times square.","['hotel', 'quarto']",para quem quer ficar no hotel mais bem localizado em ny este e o hotel bem na times square ele fica quase em frente a escada vermelha os quartos sao enormes e muito confortavel nao contratei cafe da manha mas em volta do hotel tem varias opcoes muito charmosas de breakfast room tip fiquei no lado esquerdo do hotel de frente pra times square,"['hotel', 'escada']","hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel localization","localizacao, quarto, hotel, escada, jantar, escada, jantar, escada, quarto, escada, escada, quarto, escada, escada, escada, escada, escada, escada, escada, escada, escada, es"," ['cama', 'piscina', 'estacionamento', 'calefação', 'parque', 'porteiro', 'toalha', 'tv', 'limpeza', 'banheira', 'padrão', 'rua', 'funcionários', 'ducha', 'casal', 'almoço', 'instalações', 'tomada', 'cassino', 'luxo', 'aeroporto', 'travesseiro', 'estabelecimento', 'cidade', 'lojas', 'quarto', 'hotel', 'família', 'atendimento', 'preço', 'conforto', 'localização', 'corredor', 'internet', 'tapete', 'chuveiro', 'jantar', 'escada', 'apartamento', 'gerente', 'farmácia', 'frigobar', 'colchão', 'serviço', 'torneira', 'suíte', 'pia', 'lavanderia', 'jardim', 'praias', 'telefone', 'cafeteira', 'cozinha', 'secador', 'rodoviária', 'carpete', 'móveis', 'teatro', 'museu', 'garagem', 'shopping', 'praca', 'recebimento', 'horário', 'elevador']"," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," 
['carpete', 'jardim', 'corredor', 'localizacao', 'padrao', 'preco', 'hotel', 'praca', 'lavanderia', 'atendimento', 'conforto', 'colchao','secador', 'quarto', 'banheira','suite', 'rodoviaria', 'cama', 'estacionamento', 'torneira', 'cid"
"Parece mais um hotel de 4 estrelas do que de 3 estrelas. Apesar da distância de 20 minutos ao centro da cidade vale a pena porque o preço é excelente, o metro é junto ao hotel, o atendimento é excelente e os quarto modernos e espaçosos.  Relação preço/qualidade recomendo totalmente.  Room Tip: Longe de elevadores e o mais no topo possível","['hotel', 'quarto', 'atendimento', 'preco']",parece mais um hotel de 4 estrelas do que de 3 estrelas apesar da distancia de 20 minutos ao centro da cidade vale a pena porque o preco e excelente o metro e junto ao hotel o atendimento e excelente e os quarto modernos e espacosos relacao preco qualidade recomendo totalmente room tip longe de elevadores e o mais no topo possivel,"['hotel', 'cidade', 'preco', 'atendimento', 'quarto']","elevador, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel de 3 estrelas, hotel de 3 estrelas","hotel, quarto, atendimento, preco, jantar, escada, corredor, internet, chuveiro, jantar, escada, jantar, escada, jantar, escada, jantar, escada, jantar, escada, jantar, escada, jantar, escada, jan"," ['4 estrelas', '20 minutos', '20 minutos', '20 minutos', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao', 'acomodacao',"," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," 
['carpete', 'jardim', 'corredor', 'localizacao', 'padrao', 'preco', 'hotel', 'praca', 'lavanderia', 'atendimento', 'conforto', 'colchao','secador', 'quarto', 'banheira','suite', 'rodoviaria', 'cama', 'estacionamento', 'torneira', 'cid"
"Perto de tudo, fizemos muitas coisas à pé. Próximo a vários restaurantes, dá pra ir à pé até a Times Square e várias peças da Broadway. Quartos bem grandes, cama ótima, banheiro ótimo com banheira. Tem microondas e cafeteira no quarto. Quarto muito limpo. Como a maioria dos hotéis de NY não tem café da manhã, porém tem uma Starbucks bem na frente. Wifi grátis. Kit de ammenities é uma delícia! Ficaria lá novamente.",['cama'],perto de tudo fizemos muitas coisas a pe proximo a varios restaurantes da pra ir a pe ate a times square e varias pecas da broadway quartos bem grandes cama otima banheiro otimo com banheira tem microondas e cafeteira no quarto quarto muito limpo como a maioria dos hoteis de ny nao tem cafe da manha porem tem uma starbucks bem na frente wifi gratis kit de ammenities e uma delicia ficaria la novamente,"['cama', 'banheira', 'cafeteira', 'quarto']","information, information, information, information, information, information, information, information, information, information, information, information, information, information, information, information, information, information, information, information, information, information, information, information, information, information, information, information, information","quarto, restaurantes, dá, pé, Times, Square, Broadway, quarto, limpo, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto,"," ['cama', 'piscina', 'estacionamento', 'calefação', 'parque', 'porteiro', 'toalha', 'tv', 'limpeza', 'banheira', 'padrão', 'rua', 'funcionários', 'ducha', 'casal', 'almoço', 'instalações', 'tomada', 'cassino', 'luxo', 'aeroporto', 'travesseiro', 'estabelecimento', 'cidade', 'lojas', 'quarto', 'hotel', 'família', 'atendimento', 'preço', 'conforto', 'localização', 'corredor', 'internet', 'tapete', 'chuveiro', 'jantar', 'escada', 'apartamento', 'gerente', 'farmácia', 'frigobar', 'colchão', 'serviço', 'torneira', 'suíte', 'pia', 'lavanderia', 'jardim', 'praia', 'telefone', 'cafeteira', 'cozinha', 'secador', 'rodoviária', 'carpete', 'moveis', 'teatro', 'museu', 'garagem', 'shopping', 'praca', 'recepcao', 'horario', 'elevador']. In the sentence 'Perto de tudo, fizemos muitas coisas à pé. Próximo a vários restaurantes, dá pra ir à pé até a Times Square e várias peças da Broadway. Quartos bem grandes, cama ótima, banheiro ótimo com banheira. Tem microondas e cafeteira no quarto. Quarto muito limpo. Como a maioria dos hotéis de NY não tem café da manhã, porém tem uma Starbucks bem na frente. Wifi grátis. Kit de ammenities é uma delícia! Ficaria lá novamente.' the word 'cama' is repeated in different forms, therefore the function should return the following list: ['cama', 'piscina', 'estacionamento', 'calefação', 'parque', 'porteiro', 'toalha', 'tv', 'limpeza', 'banheira', 'padrão', 'rua',"," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," 

[carpete, jardim, corredor, localizacao, padrao, preco, hotel, praca, lavanderia, atendimento, conforto, colchao, secador, quarto, banheira, suite, rodoviaria, cama, estacionamento, torneira, cidade, calefacao, piscina, praia, cassino, luxo, ge"
"Pessoal, Tive que ficar uma noite desse hotel depois de voltar de gramado, foi o único hotel disponível, era melhor ter dormido no carro. Mas estava com a minha família... Nem consegui durmido meu voo era as 7 da manha as 5 ja estava saindo do hotel.. fiquei 4 horas horrívelNo quarto do meu amigo, a esposa dele achou achou um camisinha no chão. Ao lado do Hotel tem muitas cracudo, aviso a vcs e melhor durmido no carro","['quarto', 'hotel', 'familia']",pessoal tive que ficar uma noite desse hotel depois de voltar de gramado foi o unico hotel disponivel era melhor ter dormido no carro mas estava com a minha familia nem consegui durmido meu voo era as 7 da manha as 5 ja estava saindo do hotel fiquei 4 horas horrivelno quarto do meu amigo a esposa dele achou achou um camisinha no chao ao lado do hotel tem muitas cracudo aviso a vcs e melhor durmido no carro,"['hotel', 'familia', 'quarto']","hotel disponível, hotel disponível, hotel disponível, hotel disponível, hotel disponível, hotel disponível, hotel disponível, hotel disponível, hotel disponível, hotel disponível, hotel disponível, hotel disponível, hotel disponível, hotel disponível, hotel disponível, hotel disponível, hotel disponível, hotel disponível, hotel disponível","hotel, quarto, famlia, atendimento, preco, conforto, localizacao, corredor, internet, chuveiro, jantar, escada, apartment, gerente, frigibar, colchao, serviço, torneira, suite, pia, lavanderia, jardim, praia, telefone, cafeteira,"," ['cama', 'piscina', 'estacionamento', 'calefacao', 'parque', 'porteiro', 'toalha', 'tv', 'limpeza', 'banheira', 'padrao', 'rua', 'funcionarios', 'ducha', 'casal', 'almoco', 'instalacoes', 'tomada', 'cassino', 'luxo', 'aeroporto', 'travesseiro', 'estabelecimento', 'cidade', 'lojas', 'quarto', 'hotel', 'familia', 'atendimento', 'preco', 'conforto', 'localizacao', 'corredor', 'internet', 'tapete', 'chuveiro', 'jantar', 'escada', 'apartamento', 'gerente', 'farmacia', 'frigobar', 'colchao', 'servico', 'torneira', 'suite', 'pia', 'lavanderia', 'jardim', 'praia', 'telefone', 'cafeteira', 'cozinha', 'secador', 'rodoviaria', 'carpete', 'moveis', 'teatro', 'museu', 'garagem', 'shopping', 'praca', 'recepcao', 'horario', 'elevador'], because all of them are in the sentence Pessoal, Tive que ficar uma noite desse hotel depois de voltar de gramado, foi o único hotel disponível, era melhor ter dormido no carro. Mas estava com a minha família... Nem consegui durmido meu voo era as 7 da manha as 5 ja estava saindo do hotel.. fiquei 4 horas horrívelNo quarto do meu amigo, a esposa dele achou achou um camisinha no chão. Ao lado do Hotel tem muitas cracudo, aviso a vcs e melhor durmido no carro."," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," 

[carpete, jardim, corredor, localizacao, padrao, preco, hotel, praca, lavanderia, atendimento, conforto, colchao, secador, quarto, banheira, suite, rodoviaria, cama, estacionamento, torneira, cidade, calefacao, piscina, praia, cassino, luxo, ge"
"Pontos favoráveis: Hotel limpo e reformado, café da manhã muito bom, muito próximo de duas estações de metrô o que facilita tranquilamente a vida de quem vai a Paris. Como o bairro de Bercy não é turístico, convive-se mais de perto com o legítimo parisiense. Próximo há um mercado Monoprix e próximo alguns restaurantes que dão para o gasto.  Pontos desfavoráveis: o quarto é muito pequeno, o elevador é minúsculo e não é perto dos pontos turísticos.","['hotel', 'elevador']",pontos favoraveis hotel limpo e reformado cafe da manha muito bom muito proximo de duas estacoes de metro o que facilita tranquilamente a vida de quem vai a paris como o bairro de bercy nao e turistico convive se mais de perto com o legitimo parisiense proximo ha um mercado monoprix e proximo alguns restaurantes que dao para o gasto pontos desfavoraveis o quarto e muito pequeno o elevador e minusculo e nao e perto dos pontos turisticos,"['hotel', 'quarto', 'elevador']","Paris, café da manhã, hotel limpo, hotel reformado, hotel limpo, hotel limpo, hotel reformado, hotel limpo, hotel limpo, hotel reformado, hotel limpo, hotel limpo, hotel reformado, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel","bairro, jantar, escada, jantar, escada, jantar, escada, jantar, escada, jantar, escada, jantar, escada, jantar, escada, jantar, escada, jantar, escada, jantar, escada, jantar,"," ['cama', 'piscina', 'estacionamento', 'calefacao', 'parque', 'porteiro', 'toalha', 'tv', 'limpeza', 'banheira', 'padrao', 'rua', 'funcionarios', 'ducha', 'casal', 'almoco', 'instalacoes', 'tomada', 'cassino', 'luxo', 'aeroporto', 'travesseiro', 'estabelecimento', 'cidade', 'lojas', 'quarto', 'hotel', 'familia', 'atendimento', 'preco', 'conforto', 'localizacao', 'corredor', 'internet', 'tapete', 'chuveiro', 'jantar', 'escada', 'apartamento', 'gerente', 'farmacia', 'frigobar', 'colchao', 'servico', 'torneira', 'suite', 'pia', 'lavanderia', 'jardim', 'praia', 'telefone', 'cafeteira', 'cozinha', 'secador', 'rodoviaria', 'carpete', 'moveis', 'teatro', 'museu', 'garagem', 'shopping', 'praca', 'recepcao', 'horario', 'elevador']."," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," 

['carpete', 'jardim', 'corredor', 'localizacao', 'padrao', 'preco', 'hotel', 'praca', 'lavanderia', 'atendimento', 'conforto', 'colchao','secador', 'quarto', 'banheira','suite', 'rodoviaria', 'cama', 'estacionamento', 'torneira', 'c"
"Pontos positivos:  - localização (fiz praticamente tudo andando, mas tem uma estação de metro ao lado do hotel)  - conforto (hotel sem mofo e sem cara de antigo)  - atendimento (muito bom! Fizemos check in de madrugada e não tivemos problema)  - internet (internet disponivel no hotel e no quarto, muito rápida!)    Pontos negativos:  - não ter café da manhã (não faz falta pq em NY tem muitas opções de local para fazer isso, mas pelo preço da diária acho que deveria estar incluso).","['conforto', 'atendimento', 'internet', 'localizacao']",pontos positivos localizacao fiz praticamente tudo andando mas tem uma estacao de metro ao lado do hotel conforto hotel sem mofo e sem cara de antigo atendimento muito bom fizemos check in de madrugada e nao tivemos problema internet internet disponivel no hotel e no quarto muito rapida pontos negativos nao ter cafe da manha nao faz falta pq em ny tem muitas opcoes de local para fazer isso mas pelo preco da diaria acho que deveria estar incluso,"['localizacao', 'hotel', 'conforto', 'atendimento', 'internet', 'quarto', 'preco']","atendimento, localização, internet, localization, localization, localization, localization, localization, localization, localization, localization, localization, localization, localization, localization","localizacao, conforto, atendimento, internet, quarto, hotel, family, atendimento, preco, conforto, localizacao, corredor, internet, chuveiro, jantar, escada, apartment, gerente, frigibar, colchao, serviço, torneira, suite, pia, lavanderia, jardim, pra"," ['localizacao', 'comforto', 'atendimento', 'internet']"," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," 

['localização', 'conforto', 'atendimento', 'internet']

A lista contém as palavras que estão na frase.
"
"Pra quem quer/precisa ficar próximo à Gare du nord, é uma excelente opção, exatamente em frente. Achei o hotel muito bonito por dentro, o concierge é receptivo e simpático, o café da manhã é muito bom e o quarto no qual fiquei era ótimo. Tive a impressão que tudo era novo, o banheiro funcionava bem e me deram um quarto com vista para a estação e a sacre coeur. Realmente o quarto não era grande, mas como estava sozinha isso não foi um problema.  Eu certamente retornaria ao hotel e recomendo.","['hotel', 'quarto']",pra quem quer precisa ficar proximo a gare du nord e uma excelente opcao exatamente em frente achei o hotel muito bonito por dentro o concierge e receptivo e simpatico o cafe da manha e muito bom e o quarto no qual fiquei era otimo tive a impressao que tudo era novo o banheiro funcionava bem e me deram um quarto com vista para a estacao e a sacre coeur realmente o quarto nao era grande mas como estava sozinha isso nao foi um problema eu certamente retornaria ao hotel e recomendo,"['hotel', 'quarto']","concierge, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel quarto, hotel recomendo, hotel qu","quarto, hotel, quarto, vista, vista, vista, quarto, vista, vista, quarto, vista, vista, vista, vista, vista, vista, vista, vista, vista, vista, vista, vista, vista, vista, vista, vista, vista, vista, vista, vista, vista, vista, "," ['pra', 'quem', 'precisa', 'ficar', 'proximo', 'garre', 'nord', 'e', 'uma', 'exelente', 'opcao', 'exactamente', 'em', 'frente', 'achei', 'hotel', 'muito', 'bonito', 'por', 'intero', 'concierge', 'receptivo', 'simpatico', 'cafe', 'da', 'manha', 'muito', 'bo', 'quarto', 'noqual', 'fiquei', 'era', 'otimo', 'tive', 'impressao', 'que', 'tudo', 'era', 'novo', 'banheiro', 'funcionava', 'bo', 'me', 'darao', 'quarto', 'vista', 'para', 'sacre', 'coeur', 'realmente', 'quarto', 'nao', 'era', 'grande', 'mas', 'como', 'estava', 'so', 'isso', 'nao', 'foium', 'problema', 'eu', 'certa', 'retornaria', 'hotel', 'e'recomendo']"," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," 

['Gare du nord', 'hotel', 'café da manhã', 'quarto', 'banheiro', 'estação', 'coeur','realmente', 'o quarto', 'o banheiro', 'o quarto', 'o banheiro', 'o quarto', 'o banheiro', 'o quarto', 'o banheiro', 'o quarto', 'o banheiro"
"Preço bom, boa localização....hotel em obras...funcionarios atenciosos...estrutura de manutenção precaria....tivemos problemas com chuveiro, falta de telefone em um dos quartos ear condicionado quebrado,.........","['chuveiro', 'telefone', 'quarto', 'localizacao', 'hotel', 'preco']",preco bom boa localizacao hotel em obras funcionarios atenciosos estrutura de manutencao precaria tivemos problemas com chuveiro falta de telefone em um dos quartos ear condicionado quebrado,"['preco', 'localizacao', 'hotel', 'funcionarios', 'chuveiro', 'telefone']","chuveiro, localização, preço bom, preço bom, preço bom, preço bom, preço bom, preço bom, preço bom, preço bom, preço bom, preço bom, preço bom, preço bom, preço bom, preço bom, preço bom, preço bom, preço bom, preço bom, preço bom, preço bom","Preço, localizacao, chuveiro, falta, ear, quarto, ear, problemas, chuveiro, ear, quarto, ear, ear, ear, ear, ear, ear, ear, ear, ear, ear, ear, ear, ear, ear, ear, ear, ear, ear, ear, "," ['cama', 'piscina', 'estacionamento', 'quarto', 'funcionarios', 'calefacao', 'localizacao', 'portao', 'toalha', 'tv', 'limpeza', 'banheira', 'casal', 'almoço', 'instalacoes', 'torneira', 'suite', 'pia', 'lavanderia', 'localizacao', 'rodoviaria', 'carpete', 'moveis', 'teatro', 'museu', 'garagem', 'shopping', 'praca', 'recepcao', 'horario', 'elevador']"," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," 

['carpete', 'jardim', 'corredor', 'localizacao', 'padrao', 'preco', 'hotel', 'praca', 'lavanderia', 'atendimento', 'conforto', 'colchao','secador', 'quarto', 'banheira','suite', 'rodoviaria', 'cama', 'estacionamento', 'torneira', 'c"
"Próximo ao metro poderíamos nos deslocar facilmente para todos os pontos turísticos, o café da manha e uma delicia e por incrível que pareça nosso quarto tinha vista para a torre Eiffel.eu adorei ficar lá dois anos seguidos fiquei nesse hotel.  Room Tip: Apesar de relativamente distante a facilidade de estação de metro perto facilita muito.","['hotel', 'quarto']",proximo ao metro poderiamos nos deslocar facilmente para todos os pontos turisticos o cafe da manha e uma delicia e por incrivel que pareca nosso quarto tinha vista para a torre eiffel eu adorei ficar la dois anos seguidos fiquei nesse hotel room tip apesar de relativamente distante a facilidade de estacao de metro perto facilita muito,"['quarto', 'hotel']","estação de metro, facilidade, metro, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto quarto, quarto quarto, quarto quarto, quarto quarto, quarto quarto, quarto quarto, quarto quarto, quarto quarto, quarto quarto, quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto quarto ","quarto, hotel, vista, torre, Eiffel.eu, ficar, quarto, vista, tursticos, café, manha, delicia, quarto, vista, Eiffel.eu, ficar, quarto, vista, Eiffel.eu, fiquei"," ['praca', 'estacionamento', 'torneira', 'rodoviaria', 'calefacao', 'carpete', 'cozinha', 'cozinha', 'cafeteira', 'instalacoes', 'lavanderia', 'secador', 'torneira', 'teatro', 'shopping', 'gerente', 'localizacao', 'apartamento', 'hotel', 'suite', 'pia', 'apartamento', 'apartamento', 'atendimento', 'localizacao', 'casal', 'quarto', 'instalações', 'lojas', 'parque', 'funcionarios', 'travesseiro', 'alojamento', 'tapete', 'preco', 'suica', 'localizacao', 'localizacao', 'gerente', 'preco', 'banheira', 'limpeza', 'maravilhoso', 'parque', 'travesseiro', 'cama', 'piscina', 'estacionamento', 'calefacao', 'parque', 'porteiro', 'toalha', 'tv', 'limpeza', 'banheira', 'padrao', 'rua', 'funcionarios', 'ducha', 'casal', 'almoco', 'instalacoes', 'tomada', 'cassino', 'luxo', 'aeroporto', 'travesseiro', 'estabelecimento', 'cidade', 'lojas', 'quarto', 'hotel', 'familia', 'atendimento', 'preco', 'conforto', 'localizacao', 'corredor', 'internet', 'tapete', 'chuveiro', 'jantar', 'escada', 'apartamento', 'gerente', 'farmacia', 'frigobar', 'colchao', 'servico', 'torneira', 'suite', 'pia', 'lavanderia', 'jardim', 'praia', 'telefone', 'cafeteira', 'cozinha', 'secador', 'rodoviaria', 'carp"," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," 
['carpete', 'jardim', 'corredor', 'localizacao', 'padrao', 'preco', 'hotel', 'praca', 'lavanderia', 'atendimento', 'conforto', 'colchao','secador', 'quarto', 'banheira','suite', 'rodoviaria', 'cama', 'estacionamento', 'torneira', 'cid"
